Seed;Model_Architecture;Batch_Size;Init_Method;Pruning;Activation;Iterations;Gradient_Loss;PSNR
3;Custom_ResNet;4;xavier_uniform_;;ReLU;500;0.026263713836669922;10.309424
3;Custom_ResNet;4;xavier_uniform_;small;Sigmoid;500;0.0;-0.92105025
3;Custom_ResNet;4;xavier_uniform_;;Sigmoid;500;0.0;-0.9210501
3;Custom_ResNet;4;kaiming_normal_;small;ReLU;500;0.0027991533279418945;12.026755
3;Custom_ResNet;4;kaiming_normal_;;ReLU;500;0.0035050511360168457;11.393209
3;Custom_ResNet;4;kaiming_normal_;small;Sigmoid;500;5.960464477539063e-08;-0.92105025
3;Custom_ResNet;4;kaiming_normal_;;Sigmoid;500;5.960464477539063e-08;-0.92105025
3;Custom_ResNet;4;kaiming_uniform_;small;ReLU;500;0.002500295639038086;15.452946
3;Custom_ResNet;4;kaiming_uniform_;;ReLU;500;0.0032359957695007324;13.202066
3;Custom_ResNet;4;kaiming_uniform_;small;Sigmoid;500;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;4;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;8;xavier_normal_;small;ReLU;500;0.02927297353744507;11.007019
3;Custom_ResNet;8;xavier_normal_;;ReLU;500;0.04344534873962402;8.877464
3;Custom_ResNet;8;xavier_normal_;small;Sigmoid;500;0.0;-0.92735064
3;Custom_ResNet;8;xavier_normal_;;Sigmoid;500;1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;8;xavier_uniform_;small;ReLU;500;0.03326219320297241;10.742239
3;Custom_ResNet;8;xavier_uniform_;;ReLU;500;0.04699873924255371;7.943488
3;Custom_ResNet;8;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;-0.92735064
3;Custom_ResNet;8;xavier_uniform_;;Sigmoid;500;5.960464477539063e-08;-0.92735064
3;Custom_ResNet;8;kaiming_normal_;small;ReLU;500;0.005695939064025879;11.038263
3;Custom_ResNet;8;kaiming_normal_;;ReLU;500;0.0064598917961120605;10.628014
3;Custom_ResNet;8;kaiming_normal_;small;Sigmoid;500;0.0;-0.92735064
3;Custom_ResNet;8;kaiming_normal_;;Sigmoid;500;0.0;-0.92735064
3;Custom_ResNet;8;kaiming_uniform_;small;ReLU;500;0.0052831172943115234;11.320444
3;Custom_ResNet;8;kaiming_uniform_;;ReLU;500;0.006404578685760498;9.826262
3;Custom_ResNet;8;kaiming_uniform_;small;Sigmoid;500;0.0;-0.92735064
3;Custom_ResNet;8;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;16;xavier_normal_;small;ReLU;500;0.03015446662902832;8.136663
3;Custom_ResNet;16;xavier_normal_;;ReLU;500;0.03468257188796997;7.5857706
3;Custom_ResNet;16;xavier_normal_;small;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;xavier_normal_;;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;xavier_uniform_;small;ReLU;500;0.028154194355010986;7.555505
3;Custom_ResNet;16;xavier_uniform_;;ReLU;500;0.03564143180847168;6.486558
3;Custom_ResNet;16;xavier_uniform_;small;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;xavier_uniform_;;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;kaiming_normal_;small;ReLU;500;0.004915714263916016;9.63549
3;Custom_ResNet;16;kaiming_normal_;;ReLU;500;0.005047321319580078;9.363062
3;Custom_ResNet;16;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;-1.0074983
3;Custom_ResNet;16;kaiming_normal_;;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;kaiming_uniform_;small;ReLU;500;0.004951596260070801;9.171763
3;Custom_ResNet;16;kaiming_uniform_;;ReLU;500;0.005014300346374512;8.750832
3;Custom_ResNet;16;kaiming_uniform_;small;Sigmoid;500;0.0;-1.0074983
3;Custom_ResNet;16;kaiming_uniform_;;Sigmoid;500;0.0;-1.0074983
4;McMahan_CNN;1;xavier_normal_;small;ReLU;500;0.013620078563690186;20.428621
4;McMahan_CNN;1;xavier_normal_;;ReLU;500;0.02344810962677002;18.483051
4;McMahan_CNN;1;xavier_normal_;small;Sigmoid;500;0.0;47.440804
4;McMahan_CNN;1;xavier_normal_;;Sigmoid;500;2.384185791015625e-07;38.421635
4;McMahan_CNN;1;xavier_uniform_;small;ReLU;500;0.03457146883010864;21.080757
4;McMahan_CNN;1;xavier_uniform_;;ReLU;500;0.07935607433319092;16.593777
4;McMahan_CNN;1;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;49.53319
4;McMahan_CNN;1;xavier_uniform_;;Sigmoid;500;2.384185791015625e-07;38.38532
4;McMahan_CNN;1;kaiming_normal_;small;ReLU;500;0.003013908863067627;22.436005
4;McMahan_CNN;1;kaiming_normal_;;ReLU;500;0.0015435218811035156;24.815283
4;McMahan_CNN;1;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;25.494614
4;McMahan_CNN;1;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;29.048115
4;McMahan_CNN;1;kaiming_uniform_;small;ReLU;500;0.008152186870574951;23.298676
4;McMahan_CNN;1;kaiming_uniform_;;ReLU;500;0.005952000617980957;22.474192
4;McMahan_CNN;1;kaiming_uniform_;small;Sigmoid;500;1.1920928955078125e-07;24.941177
4;McMahan_CNN;1;kaiming_uniform_;;Sigmoid;500;0.0;29.53033
4;McMahan_CNN;2;xavier_normal_;small;ReLU;500;0.03158193826675415;13.770866
4;McMahan_CNN;2;xavier_normal_;;ReLU;500;0.042931437492370605;11.73373
4;McMahan_CNN;2;xavier_normal_;small;Sigmoid;500;1.7881393432617188e-07;32.953934
4;McMahan_CNN;2;xavier_normal_;;Sigmoid;500;2.980232238769531e-07;33.210556
4;McMahan_CNN;2;xavier_uniform_;small;ReLU;500;0.04169332981109619;16.472172
4;McMahan_CNN;2;xavier_uniform_;;ReLU;500;0.08262240886688232;11.258957
4;McMahan_CNN;2;xavier_uniform_;small;Sigmoid;500;2.384185791015625e-07;40.250675
4;McMahan_CNN;2;xavier_uniform_;;Sigmoid;500;5.364418029785156e-07;32.096985
4;McMahan_CNN;2;kaiming_normal_;small;ReLU;500;0.008784592151641846;20.064156
4;McMahan_CNN;2;kaiming_normal_;;ReLU;500;0.0049874186515808105;20.680098
4;McMahan_CNN;2;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;23.112839
4;McMahan_CNN;2;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;25.160723
4;McMahan_CNN;2;kaiming_uniform_;small;ReLU;500;0.015765011310577393;20.150764
4;McMahan_CNN;2;kaiming_uniform_;;ReLU;500;0.023929834365844727;19.692196
4;McMahan_CNN;2;kaiming_uniform_;small;Sigmoid;500;1.7881393432617188e-07;23.006786
4;McMahan_CNN;2;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;25.024944
4;McMahan_CNN;4;xavier_normal_;small;ReLU;500;0.0589594841003418;3.20508
4;McMahan_CNN;4;xavier_normal_;;ReLU;500;0.06886410713195801;0.37889516
4;McMahan_CNN;4;xavier_normal_;small;Sigmoid;500;6.556510925292969e-07;18.725422
4;McMahan_CNN;4;xavier_normal_;;Sigmoid;500;1.0132789611816406e-06;18.45848
4;McMahan_CNN;4;xavier_uniform_;small;ReLU;500;0.05512547492980957;11.452189
4;McMahan_CNN;4;xavier_uniform_;;ReLU;500;0.0698162317276001;8.18057
4;McMahan_CNN;4;xavier_uniform_;small;Sigmoid;500;8.940696716308594e-07;18.119095
4;McMahan_CNN;4;xavier_uniform_;;Sigmoid;500;1.3113021850585938e-06;17.773085
4;McMahan_CNN;4;kaiming_normal_;small;ReLU;500;0.018211841583251953;17.287716
4;McMahan_CNN;4;kaiming_normal_;;ReLU;500;0.01640719175338745;17.294117
4;McMahan_CNN;4;kaiming_normal_;small;Sigmoid;500;2.384185791015625e-07;17.053242
4;McMahan_CNN;4;kaiming_normal_;;Sigmoid;500;1.7881393432617188e-07;17.247845
4;McMahan_CNN;4;kaiming_uniform_;small;ReLU;500;0.0185089111328125;17.64459
4;McMahan_CNN;4;kaiming_uniform_;;ReLU;500;0.020450353622436523;17.325174
4;McMahan_CNN;4;kaiming_uniform_;small;Sigmoid;500;2.384185791015625e-07;17.266113
4;McMahan_CNN;4;kaiming_uniform_;;Sigmoid;500;2.384185791015625e-07;17.5952
4;McMahan_CNN;8;xavier_normal_;small;ReLU;500;0.0902637243270874;-3.4342284
4;McMahan_CNN;8;xavier_normal_;;ReLU;500;0.10612863302230835;-3.798108
4;McMahan_CNN;8;xavier_normal_;small;Sigmoid;500;7.152557373046875e-07;14.89544
4;McMahan_CNN;8;xavier_normal_;;Sigmoid;500;7.152557373046875e-07;15.684514
4;McMahan_CNN;8;xavier_uniform_;small;ReLU;500;0.11598455905914307;3.5217779
4;McMahan_CNN;8;xavier_uniform_;;ReLU;500;0.12756693363189697;-3.3653913
4;McMahan_CNN;8;xavier_uniform_;small;Sigmoid;500;1.0132789611816406e-06;17.904558
4;McMahan_CNN;8;xavier_uniform_;;Sigmoid;500;1.1920928955078125e-06;17.926237
4;McMahan_CNN;8;kaiming_normal_;small;ReLU;500;0.03274565935134888;14.298146
4;McMahan_CNN;8;kaiming_normal_;;ReLU;500;0.046327173709869385;12.557365
4;McMahan_CNN;8;kaiming_normal_;small;Sigmoid;500;1.7881393432617188e-07;15.553638
4;McMahan_CNN;8;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;15.776386
4;McMahan_CNN;8;kaiming_uniform_;small;ReLU;500;0.04321569204330444;14.040041
4;McMahan_CNN;8;kaiming_uniform_;;ReLU;500;0.03884333372116089;13.522863
4;McMahan_CNN;8;kaiming_uniform_;small;Sigmoid;500;2.980232238769531e-07;16.308893
4;McMahan_CNN;8;kaiming_uniform_;;Sigmoid;500;2.384185791015625e-07;16.573914
4;McMahan_CNN;16;xavier_normal_;small;ReLU;500;0.07995760440826416;-3.1530914
4;McMahan_CNN;16;xavier_normal_;;ReLU;500;0.08874833583831787;-4.083865
4;McMahan_CNN;16;xavier_normal_;small;Sigmoid;500;1.1324882507324219e-06;9.068231
4;McMahan_CNN;16;xavier_normal_;;Sigmoid;500;1.1324882507324219e-06;9.891846
4;McMahan_CNN;16;xavier_uniform_;small;ReLU;500;0.106067955493927;0.9756564
4;McMahan_CNN;16;xavier_uniform_;;ReLU;500;0.110562264919281;-4.0072536
4;McMahan_CNN;16;xavier_uniform_;small;Sigmoid;500;8.344650268554688e-07;12.8175955
4;McMahan_CNN;16;xavier_uniform_;;Sigmoid;500;6.556510925292969e-07;13.217433
4;McMahan_CNN;16;kaiming_normal_;small;ReLU;500;0.04372608661651611;9.0878105
4;McMahan_CNN;16;kaiming_normal_;;ReLU;500;0.04255706071853638;9.375838
4;McMahan_CNN;16;kaiming_normal_;small;Sigmoid;500;4.76837158203125e-07;11.515774
4;McMahan_CNN;16;kaiming_normal_;;Sigmoid;500;3.5762786865234375e-07;11.763801
4;McMahan_CNN;16;kaiming_uniform_;small;ReLU;500;0.045057058334350586;11.37895
4;McMahan_CNN;16;kaiming_uniform_;;ReLU;500;0.041631221771240234;10.254181
4;McMahan_CNN;16;kaiming_uniform_;small;Sigmoid;500;2.980232238769531e-07;11.162054
4;McMahan_CNN;16;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;11.361241
4;Custom_ResNet;1;xavier_normal_;small;ReLU;500;0.011576056480407715;19.060513
4;Custom_ResNet;1;xavier_normal_;;ReLU;500;0.0162314772605896;16.968534
4;Custom_ResNet;1;xavier_normal_;small;Sigmoid;500;5.960464477539063e-08;-0.8032539
4;Custom_ResNet;1;xavier_normal_;;Sigmoid;500;1.1920928955078125e-07;-0.8032539
4;Custom_ResNet;1;xavier_uniform_;small;ReLU;500;0.007714271545410156;21.041939
4;Custom_ResNet;1;xavier_uniform_;;ReLU;500;0.013212859630584717;18.333591
4;Custom_ResNet;1;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;-0.8032542
4;Custom_ResNet;1;xavier_uniform_;;Sigmoid;500;0.0;-0.8032539
4;Custom_ResNet;1;kaiming_normal_;small;ReLU;500;0.0012322068214416504;23.774708
4;Custom_ResNet;1;kaiming_normal_;;ReLU;500;0.001460731029510498;22.399199
4;Custom_ResNet;1;kaiming_normal_;small;Sigmoid;500;0.0;-0.80325484
4;Custom_ResNet;1;kaiming_normal_;;Sigmoid;500;0.0;-0.80325484
4;Custom_ResNet;1;kaiming_uniform_;small;ReLU;500;0.0010271668434143066;28.322336
4;Custom_ResNet;1;kaiming_uniform_;;ReLU;500;0.0012168288230895996;25.236635
4;Custom_ResNet;1;kaiming_uniform_;small;Sigmoid;500;0.0;-0.80325514
4;Custom_ResNet;1;kaiming_uniform_;;Sigmoid;500;0.0;-0.80325514
4;Custom_ResNet;2;xavier_normal_;small;ReLU;500;0.016408264636993408;14.922962
4;Custom_ResNet;2;xavier_normal_;;ReLU;500;0.02631288766860962;12.591523
4;Custom_ResNet;2;xavier_normal_;small;Sigmoid;500;-2.384185791015625e-07;-1.0314469
4;Custom_ResNet;2;xavier_normal_;;Sigmoid;500;-2.384185791015625e-07;-1.0314467
4;Custom_ResNet;2;xavier_uniform_;small;ReLU;500;0.009936511516571045;20.038498
4;Custom_ResNet;2;xavier_uniform_;;ReLU;500;0.026115894317626953;12.40662
4;Custom_ResNet;2;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;-1.0314472
4;Custom_ResNet;2;xavier_uniform_;;Sigmoid;500;5.960464477539063e-08;-1.0314468
4;Custom_ResNet;2;kaiming_normal_;small;ReLU;500;0.002832353115081787;17.251266
4;Custom_ResNet;2;kaiming_normal_;;ReLU;500;0.0033513903617858887;15.97357
4;Custom_ResNet;2;kaiming_normal_;small;Sigmoid;500;0.0;-1.0314479
4;Custom_ResNet;2;kaiming_normal_;;Sigmoid;500;0.0;-1.0314479
4;Custom_ResNet;2;kaiming_uniform_;small;ReLU;500;0.001515507698059082;23.963844
4;Custom_ResNet;2;kaiming_uniform_;;ReLU;500;0.0018683671951293945;21.656115
4;Custom_ResNet;2;kaiming_uniform_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;2;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;4;xavier_normal_;small;ReLU;500;0.01443171501159668;9.344763
4;Custom_ResNet;4;xavier_normal_;;ReLU;500;0.02034139633178711;10.155222
4;Custom_ResNet;4;xavier_normal_;small;Sigmoid;500;0.0;-1.0798974
4;Custom_ResNet;4;xavier_normal_;;Sigmoid;500;0.0;-1.0798974
4;Custom_ResNet;4;xavier_uniform_;small;ReLU;500;0.011451423168182373;14.7318325
4;Custom_ResNet;4;xavier_uniform_;;ReLU;500;0.02246701717376709;10.564628
4;Custom_ResNet;4;xavier_uniform_;small;Sigmoid;500;0.0;-1.0798976
4;Custom_ResNet;4;xavier_uniform_;;Sigmoid;500;5.960464477539063e-08;-1.0798974
4;Custom_ResNet;4;kaiming_normal_;small;ReLU;500;0.0029636621475219727;13.679125
4;Custom_ResNet;4;kaiming_normal_;;ReLU;500;0.0035497546195983887;13.479488
4;Custom_ResNet;4;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;-1.0798976
4;Custom_ResNet;4;kaiming_normal_;;Sigmoid;500;0.0;-1.0798976
4;Custom_ResNet;4;kaiming_uniform_;small;ReLU;500;0.0023995637893676758;16.588873
4;Custom_ResNet;4;kaiming_uniform_;;ReLU;500;0.0028880834579467773;15.738671
4;Custom_ResNet;4;kaiming_uniform_;small;Sigmoid;500;0.0;-1.0798976
4;Custom_ResNet;4;kaiming_uniform_;;Sigmoid;500;0.0;-1.0798976
4;Custom_ResNet;8;xavier_normal_;small;ReLU;500;0.03502160310745239;8.57521
4;Custom_ResNet;8;xavier_normal_;;ReLU;500;0.04088383913040161;7.608029
4;Custom_ResNet;8;xavier_normal_;small;Sigmoid;500;0.0;-0.98752916
4;Custom_ResNet;8;xavier_normal_;;Sigmoid;500;0.0;-0.9875291
4;Custom_ResNet;8;xavier_uniform_;small;ReLU;500;0.023779869079589844;9.580528
4;Custom_ResNet;8;xavier_uniform_;;ReLU;500;0.0365753173828125;7.2616053
4;Custom_ResNet;8;xavier_uniform_;small;Sigmoid;500;0.0;-0.9875292
4;Custom_ResNet;8;xavier_uniform_;;Sigmoid;500;0.0;-0.98752916
4;Custom_ResNet;8;kaiming_normal_;small;ReLU;500;0.006304144859313965;10.561144
4;Custom_ResNet;8;kaiming_normal_;;ReLU;500;0.006915628910064697;10.280485
4;Custom_ResNet;8;kaiming_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-0.9875293
4;Custom_ResNet;8;kaiming_normal_;;Sigmoid;500;-1.1920928955078125e-07;-0.9875293
4;Custom_ResNet;8;kaiming_uniform_;small;ReLU;500;0.005719900131225586;12.215458
4;Custom_ResNet;8;kaiming_uniform_;;ReLU;500;0.005185365676879883;12.053437
4;Custom_ResNet;8;kaiming_uniform_;small;Sigmoid;500;0.0;-0.9875293
4;Custom_ResNet;8;kaiming_uniform_;;Sigmoid;500;0.0;-0.9875293
4;Custom_ResNet;16;xavier_normal_;small;ReLU;500;0.026219725608825684;6.7184825
4;Custom_ResNet;16;xavier_normal_;;ReLU;500;0.030809104442596436;6.0834513
4;Custom_ResNet;16;xavier_normal_;small;Sigmoid;500;5.960464477539063e-08;-1.0459399
4;Custom_ResNet;16;xavier_normal_;;Sigmoid;500;0.0;-1.0459399
4;Custom_ResNet;16;xavier_uniform_;small;ReLU;500;0.019947171211242676;7.393384
4;Custom_ResNet;16;xavier_uniform_;;ReLU;500;0.02918112277984619;6.00493
4;Custom_ResNet;16;xavier_uniform_;small;Sigmoid;500;1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;16;xavier_uniform_;;Sigmoid;500;1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;16;kaiming_normal_;small;ReLU;500;0.004913330078125;8.594469
4;Custom_ResNet;16;kaiming_normal_;;ReLU;500;0.0051694512367248535;8.28529
4;Custom_ResNet;16;kaiming_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;16;kaiming_normal_;;Sigmoid;500;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;16;kaiming_uniform_;small;ReLU;500;0.004624366760253906;9.245222
4;Custom_ResNet;16;kaiming_uniform_;;ReLU;500;0.004999339580535889;8.594398
4;Custom_ResNet;16;kaiming_uniform_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;16;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-1.0459399
5;McMahan_CNN;1;xavier_normal_;small;ReLU;500;0.04068863391876221;19.866604
5;McMahan_CNN;1;xavier_normal_;;ReLU;500;0.06454461812973022;17.756336
5;McMahan_CNN;1;xavier_normal_;small;Sigmoid;500;0.0;47.37552
5;McMahan_CNN;1;xavier_normal_;;Sigmoid;500;1.1920928955078125e-07;38.99923
5;McMahan_CNN;1;xavier_uniform_;small;ReLU;500;0.02256011962890625;23.991192
5;McMahan_CNN;1;xavier_uniform_;;ReLU;500;0.04623836278915405;18.26991
5;McMahan_CNN;1;xavier_uniform_;small;Sigmoid;500;1.1920928955078125e-07;40.698147
5;McMahan_CNN;1;xavier_uniform_;;Sigmoid;500;0.0;38.468136
5;McMahan_CNN;1;kaiming_normal_;small;ReLU;500;0.004083514213562012;23.07071
5;McMahan_CNN;1;kaiming_normal_;;ReLU;500;0.004710257053375244;25.108006
5;McMahan_CNN;1;kaiming_normal_;small;Sigmoid;500;2.384185791015625e-07;28.183125
5;McMahan_CNN;1;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;30.239733
5;McMahan_CNN;1;kaiming_uniform_;small;ReLU;500;0.0019007325172424316;26.887255
5;McMahan_CNN;1;kaiming_uniform_;;ReLU;500;0.008394420146942139;28.166315
5;McMahan_CNN;1;kaiming_uniform_;small;Sigmoid;500;1.1920928955078125e-07;25.087664
5;McMahan_CNN;1;kaiming_uniform_;;Sigmoid;500;0.0;29.30988
5;McMahan_CNN;2;xavier_normal_;small;ReLU;500;0.0646892786026001;14.420723
5;McMahan_CNN;2;xavier_normal_;;ReLU;500;0.06587058305740356;8.594345
5;McMahan_CNN;2;xavier_normal_;small;Sigmoid;500;2.384185791015625e-07;40.986523
5;McMahan_CNN;2;xavier_normal_;;Sigmoid;500;5.364418029785156e-07;32.51957
5;McMahan_CNN;2;xavier_uniform_;small;ReLU;500;0.03427809476852417;18.26271
5;McMahan_CNN;2;xavier_uniform_;;ReLU;500;0.06298017501831055;10.405008
5;McMahan_CNN;2;xavier_uniform_;small;Sigmoid;500;0.0;37.614006
5;McMahan_CNN;2;xavier_uniform_;;Sigmoid;500;3.5762786865234375e-07;32.45034
5;McMahan_CNN;2;kaiming_normal_;small;ReLU;500;0.016802489757537842;21.20414
5;McMahan_CNN;2;kaiming_normal_;;ReLU;500;0.013202667236328125;22.084541
5;McMahan_CNN;2;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;23.991005
5;McMahan_CNN;2;kaiming_normal_;;Sigmoid;500;1.1920928955078125e-07;25.766724
5;McMahan_CNN;2;kaiming_uniform_;small;ReLU;500;0.011741459369659424;22.283371
5;McMahan_CNN;2;kaiming_uniform_;;ReLU;500;0.013607561588287354;22.005142
5;McMahan_CNN;2;kaiming_uniform_;small;Sigmoid;500;1.7881393432617188e-07;21.489305
5;McMahan_CNN;2;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;23.283653
5;McMahan_CNN;4;xavier_normal_;small;ReLU;500;0.06991642713546753;3.0590143
5;McMahan_CNN;4;xavier_normal_;;ReLU;500;0.0631633996963501;6.9871187
5;McMahan_CNN;4;xavier_normal_;small;Sigmoid;500;9.5367431640625e-07;19.062252
5;McMahan_CNN;4;xavier_normal_;;Sigmoid;500;9.5367431640625e-07;19.90372
5;McMahan_CNN;4;xavier_uniform_;small;ReLU;500;0.0639268159866333;8.092436
5;McMahan_CNN;4;xavier_uniform_;;ReLU;500;0.0856660008430481;4.582849
5;McMahan_CNN;4;xavier_uniform_;small;Sigmoid;500;5.960464477539062e-07;18.785606
5;McMahan_CNN;4;xavier_uniform_;;Sigmoid;500;7.152557373046875e-07;18.805492
5;McMahan_CNN;4;kaiming_normal_;small;ReLU;500;0.023793280124664307;13.103296
5;McMahan_CNN;4;kaiming_normal_;;ReLU;500;0.018899977207183838;12.975417
5;McMahan_CNN;4;kaiming_normal_;small;Sigmoid;500;2.980232238769531e-07;17.337404
5;McMahan_CNN;4;kaiming_normal_;;Sigmoid;500;2.980232238769531e-07;17.6007
5;McMahan_CNN;4;kaiming_uniform_;small;ReLU;500;0.012109100818634033;14.385254
5;McMahan_CNN;4;kaiming_uniform_;;ReLU;500;0.014386117458343506;14.1913395
